pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CU,8/29/20,71.1,-1.74,6.35,Zack Greinke,543257,425844,field_out,hit_into_play,,,,,13,Robbie Grossman lines out to center fielder George Springer.  ,R,L,R,HOU,OAK,X,8,line_drive,2,1,2020,0.6,-0.7,-1,1.98,null,null,null,0,2,Top,101.87,66.7,,,455117,,null,0.396946049,-103.5082905,0.280534769,4.377860661,19.94996706,-37.44269024,3.15,1.52,320,86.6,28,70.8,2273,6.4,631427,425844,455117,493329,514888,649557,621043,663656,543807,502210,54.1,0.057,0.056,0,1,0,0,3,14,4,Curveball,3,1,1,3,1,3,1,3,Standard,Standard
CU,8/29/20,72.1,-1.02,6.4,Zack Greinke,656305,425844,null,called_strike,,,,,4,null,R,R,R,HOU,OAK,S,null,null,2,0,2020,1,-1.1,-0.44,2.59,null,null,null,1,1,Top,null,null,,,455117,,null,-0.619962085,-104.8841997,1.750078558,7.739578192,20.5592164,-40.43089213,3.35,1.6,null,null,null,71,2577,5.8,631427,425844,455117,493329,514888,649557,621043,663656,543807,502210,54.7,null,null,null,null,null,null,null,3,3,Curveball,0,1,1,0,1,0,1,0,Infield shift,Standard
CU,8/29/20,73.4,-0.98,6.32,Zack Greinke,656305,425844,null,ball,,,,,14,null,R,R,R,HOU,OAK,B,null,null,1,0,2020,1,-0.8,0.07,1,null,null,null,1,1,Top,null,null,,,455117,,null,0.364489041,-106.9171067,-1.94613206,7.626303758,20.21774256,-38.47068398,3.41,1.6,null,null,null,72.8,2475,6,631427,425844,455117,493329,514888,649557,621043,663656,543807,502210,54.5,null,null,null,null,null,null,null,3,2,Curveball,0,1,1,0,1,0,1,0,Infield shift,Standard
CU,8/25/20,79.4,-2.4,4.72,Humberto Castellanos,666176,528748,null,foul,,,,,9,null,R,R,R,HOU,LAA,S,null,null,0,1,2020,0.6,0.6,0.37,1.98,null,660271,571718,2,7,Top,null,null,,,572863,,null,4.890763871,-115.552794,-0.192432519,4.413746061,23.92058,-27.41328847,3.69,1.86,281,81.6,30,78.7,2238,6,631426,528748,572863,493329,514888,647351,621043,663656,664702,502210,54.46,null,null,null,null,null,null,null,67,2,Curveball,4,12,12,4,12,4,12,4,Standard,Standard
CU,8/25/20,78.3,-1.82,5.49,Humberto Castellanos,571718,528748,null,blocked_ball,,,,,14,null,R,L,R,HOU,LAA,B,null,null,0,0,2020,0.4,-0.5,0.99,0.1,null,660271,null,2,7,Top,null,null,,,572863,,null,5.244605402,-113.9672491,-3.726186745,2.747252443,22.17469621,-36.32923195,3.45,1.49,null,null,null,77.7,2285,6,631426,528748,572863,493329,514888,647351,621043,663656,664702,502210,54.53,null,null,null,null,null,null,null,66,1,Curveball,4,12,12,4,12,4,12,4,Standard,Standard
CU,8/25/20,75,-1.88,5.62,Humberto Castellanos,592743,528748,null,called_strike,,,,,8,null,R,R,R,HOU,LAA,S,null,null,0,0,2020,0.6,-0.6,0.24,2.19,null,660271,null,1,7,Top,null,null,,,572863,,null,3.258172898,-109.1325931,1.236347801,4.363276111,21.07937625,-37.69658085,3.41,1.69,null,null,null,74.1,2274,5.9,631426,528748,572863,493329,514888,647351,621043,663656,664702,502210,54.62,null,null,null,null,null,null,null,65,1,Curveball,4,12,12,4,12,4,12,4,Standard,Standard
CU,8/25/20,77.6,-1.57,6.84,Joe Biagini,660271,607352,null,ball,,,,,14,null,R,L,R,HOU,LAA,B,null,null,0,0,2020,0.6,-1.2,0.09,0.59,545361,600303,664058,1,7,Top,null,null,,,572863,,null,2.435236883,-112.9667774,-4.126913034,4.593269365,22.4781757,-42.0398663,3.46,1.6,null,null,null,76.6,2764,5.8,631426,607352,572863,493329,514888,647351,621043,663656,664702,502210,54.71,null,null,null,null,null,null,null,64,1,Curveball,4,9,9,4,9,4,9,4,Standard,Standard
CU,8/25/20,77.7,-1.39,6.85,Joe Biagini,600303,607352,null,ball,,,,,14,null,R,L,R,HOU,LAA,B,null,null,1,0,2020,0.7,-1.4,0.18,1.29,null,621532,545361,1,7,Top,null,null,,,572863,,null,2.0630997,-113.0023407,-2.322052188,5.500545212,23.87285773,-43.67158406,3.21,1.6,null,null,null,76.7,2916,5.9,631426,607352,572863,493329,514888,647351,621043,663656,664702,502210,54.56,null,null,null,null,null,null,null,62,2,Curveball,4,8,8,4,8,4,8,4,Standard,Standard
CU,8/25/20,75.4,-1.49,6.85,Joe Biagini,650859,607352,null,ball,,,,,13,null,R,L,R,HOU,LAA,B,null,null,0,0,2020,0.6,-1.5,-0.72,1.38,null,621532,null,0,7,Top,null,null,,,572863,,null,0.57830713,-109.7190335,-1.397685817,4.369754609,23.39017421,-44.19560434,3.36,1.57,null,null,null,74.1,2775,5.8,631426,607352,572863,493329,514888,647351,621043,663656,664702,502210,54.7,null,null,null,null,null,null,null,60,1,Curveball,4,8,8,4,8,4,8,4,Standard,Standard
CU,8/25/20,77.2,-1.41,6.81,Joe Biagini,621532,607352,null,ball,,,,,13,null,R,L,R,HOU,LAA,B,null,null,2,1,2020,0.5,-1.5,-0.26,0.26,null,null,null,0,7,Top,null,null,,,572863,,null,1.528440488,-112.2660081,-3.987407629,3.792701621,25.31983829,-44.28583609,3.17,1.49,null,null,null,76.1,2860,6.1,631426,607352,572863,493329,514888,647351,621043,663656,664702,502210,54.44,null,null,null,null,null,null,null,59,4,Curveball,4,8,8,4,8,4,8,4,Standard,Standard
CU,8/25/20,80.7,-0.45,6.23,Ryan Pressly,571718,519151,null,called_strike,,,,,7,null,R,L,R,HOU,LAA,S,null,null,0,0,2020,1,-1.1,-0.33,1.68,null,null,405395,2,7,Top,null,null,,,455117,,null,-1.621954308,-117.444935,-1.203052155,9.51359482,25.4059913,-42.60666658,3.28,1.53,null,null,null,79.7,3208,5.9,631423,519151,455117,493329,514888,608686,621043,663656,664702,502210,54.6,null,null,null,null,null,null,null,57,1,Curveball,6,3,3,6,3,6,3,6,Infield shift,Standard
CU,8/25/20,80.9,-0.64,6.21,Ryan Pressly,488771,519151,null,blocked_ball,,,,,14,null,R,L,R,HOU,LAA,B,null,null,1,0,2020,1.2,-1.2,1.16,0.48,null,null,405395,0,7,Top,null,null,,,455117,,null,1.731576155,-117.7119804,-3.778773345,10.43212822,27.10208031,-42.17979004,3.61,1.83,null,null,null,79.8,3205,6.1,631423,519151,455117,493329,514888,608686,621043,663656,664702,502210,54.45,null,null,null,null,null,null,null,55,2,Curveball,6,3,3,6,3,6,3,6,Infield shift,Standard
CU,8/25/20,81.9,-0.58,6.25,Ryan Pressly,488771,519151,null,blocked_ball,,,,,14,null,R,L,R,HOU,LAA,B,null,null,0,0,2020,1.5,-1.2,1.06,0.57,null,null,405395,0,7,Top,null,null,,,455117,,null,0.806008633,-119.182021,-3.695669421,13.78178717,28.5596852,-43.16589909,3.52,1.78,null,null,null,80.6,3167,5.9,631423,519151,455117,493329,514888,608686,621043,663656,664702,502210,54.57,null,null,null,null,null,null,null,55,1,Curveball,6,3,3,6,3,6,3,6,Infield shift,Standard
CU,8/25/20,78.3,-2.4,6.39,Chase De Jong,650859,608328,null,ball,,,,,11,null,R,L,R,HOU,LAA,B,null,null,0,0,2020,0.6,-0.8,-0.38,3.5,null,null,null,0,6,Top,null,null,,,572863,,null,3.280997297,-113.9265539,2.191562554,4.268434051,22.41336272,-40.11299557,3.24,1.56,null,null,null,77.1,2493,5.6,631426,608328,572863,493329,514888,647351,621043,663656,664702,502210,54.87,null,null,null,null,null,null,null,47,1,Curveball,4,6,6,4,6,4,6,4,Standard,Standard
CU,8/25/20,74.1,-1.65,5.64,Cristian Javier,600303,664299,null,called_strike,,,,,8,null,R,L,R,HOU,LAA,S,null,null,0,0,2020,1,-1.1,-0.03,1.59,null,null,null,0,6,Top,null,null,,,455117,,null,1.531025234,-107.8289967,0.976700906,7.391311236,21.90846569,-41.09762081,3.19,1.6,null,null,null,72.8,2737,5.7,631423,664299,455117,493329,514888,608686,621043,663656,664702,502210,54.81,null,null,null,null,null,null,null,47,1,Curveball,6,2,2,6,2,6,2,6,Infield shift,Standard
CU,8/25/20,77.8,-1.42,6.27,Chase De Jong,666176,608328,null,ball,,,,,13,null,R,R,R,HOU,LAA,B,null,null,0,1,2020,0.5,-1.1,-0.46,1.58,null,null,592743,1,5,Top,null,null,,,572863,,null,1.152693304,-113.2375287,-0.953626353,3.895109425,24.20770927,-41.85405402,3.68,1.93,null,null,null,76.3,2519,5.6,631426,608328,572863,493329,514888,647351,621043,663656,664702,502210,54.89,null,null,null,null,null,null,null,37,2,Curveball,0,6,6,0,6,0,6,0,Standard,Standard
CU,8/25/20,75.5,-1.39,6.21,Chase De Jong,666176,608328,null,called_strike,,,,,13,null,R,R,R,HOU,LAA,S,null,null,0,0,2020,0.5,-1.2,-0.75,1.6,null,null,592743,1,5,Top,null,null,,,572863,,null,0.362668818,-109.888672,-0.309502327,4.29870278,22.75005786,-41.69134598,3.67,1.77,null,null,null,73.8,2462,5.4,631426,608328,572863,493329,514888,647351,621043,663656,664702,502210,55.08,null,null,null,null,null,null,null,37,1,Curveball,0,6,6,0,6,0,6,0,Standard,Standard
CU,8/25/20,77.5,1.63,6.03,Brooks Raley,666176,548384,null,foul,,,,,8,null,R,R,L,HOU,LAA,S,null,null,3,2,2020,-1.3,-0.7,-0.13,1.99,null,660271,null,2,3,Top,null,null,,,572863,,null,-1.465583815,-112.8468967,-0.428622163,-10.35661922,22.51476514,-38.05293359,3.69,1.86,74,64.3,10,76.4,2946,5.7,631426,548384,572863,493329,514888,647351,621043,663656,664702,502210,54.82,null,null,null,null,null,null,null,22,6,Curveball,0,4,4,0,4,0,4,0,Standard,Standard
CU,8/25/20,75.8,-1.44,5.62,Cristian Javier,664058,664299,field_out,hit_into_play,,,,,13,David Fletcher flies out to left fielder Kyle Tucker.  ,R,R,R,HOU,LAA,X,7,fly_ball,1,2,2020,1.1,-0.9,-0.32,1.15,null,null,571718,2,3,Top,52.29,95.1,,,455117,,null,0.28376723,-110.4199131,-0.514892093,9.222395074,21.69534084,-39.97658019,3.29,1.49,313,84.5,35,75.1,2921,6,631423,664299,455117,493329,514888,608686,621043,663656,664702,502210,54.52,0.007,0.006,0,1,0,0,3,25,4,Curveball,5,0,0,5,0,5,0,5,Standard,Standard
CU,8/25/20,78.4,-2.06,6.38,Cy Sneed,600303,605482,null,called_strike,,,,,4,null,R,L,R,HOU,LAA,S,null,null,0,1,2020,0.9,-0.8,-0.7,2.37,null,null,null,1,2,Top,null,null,,,572863,,null,1.331911228,-114.1916063,-0.242500272,7.34860921,22.42636025,-39.65443176,3.18,1.5,null,null,null,78.2,2378,6.3,631426,605482,572863,493329,514888,647351,621043,663656,664702,502210,54.23,null,null,null,null,null,null,null,14,2,Curveball,0,4,4,0,4,0,4,0,Infield shift,Standard
CU,8/25/20,77.5,-2.04,6.36,Cy Sneed,600303,605482,null,called_strike,,,,,2,null,R,L,R,HOU,LAA,S,null,null,0,0,2020,0.8,-1,-0.27,2.77,null,null,null,1,2,Top,null,null,,,572863,,null,2.357214028,-112.8748008,1.046076156,6.118494839,22.07878501,-40.73016487,3.15,1.55,null,null,null,77.1,2339,6.1,631426,605482,572863,493329,514888,647351,621043,663656,664702,502210,54.36,null,null,null,null,null,null,null,14,1,Curveball,0,4,4,0,4,0,4,0,Infield shift,Standard
CU,8/25/20,78,-2.29,6.34,Cy Sneed,650859,605482,null,ball,,,,,13,null,R,L,R,HOU,LAA,B,null,null,1,1,2020,0.8,-1,-0.15,1.17,null,666176,621532,2,1,Top,null,null,,,572863,,null,3.153102389,-113.5330246,-2.285409335,6.079904817,22.17406165,-40.81300294,3.23,1.58,null,null,null,77.7,2414,6.2,631426,605482,572863,493329,514888,647351,621043,663656,664702,502210,54.3,null,null,null,null,null,null,null,9,3,Curveball,0,4,4,0,4,0,4,0,Standard,Standard
CU,8/25/20,78.1,-2.34,6.35,Cy Sneed,650859,605482,null,called_strike,,,,,5,null,R,L,R,HOU,LAA,S,null,null,0,0,2020,0.9,-0.8,-0.09,2.14,null,666176,621532,2,1,Top,null,null,,,572863,,null,3.192287787,-113.6720964,-0.62702036,7.06112574,21.47615029,-39.55176161,3.29,1.6,null,null,null,77.7,2342,6.1,631426,605482,572863,493329,514888,647351,621043,663656,664702,502210,54.41,null,null,null,null,null,null,null,9,1,Curveball,0,4,4,0,4,0,4,0,Standard,Standard
CU,8/25/20,79.8,-1.92,6.34,Brandon Bielak,621532,656232,null,ball,,,,,11,null,R,L,R,HOU,LAA,B,null,null,1,2,2020,0.7,-1.2,-0.75,3.94,null,666176,null,2,1,Top,null,null,,,572863,,null,1.233792546,-116.082421,3.633886455,6.070837413,22.43909297,-43.95982411,3.2,1.45,null,null,null,78.3,2465,5.3,631426,656232,572863,493329,514888,647351,621043,663656,664702,502210,55.17,null,null,null,null,null,null,null,8,4,Curveball,0,4,4,0,4,0,4,0,Infield shift,Standard
CU,8/25/20,79.1,-1.99,6.3,Brandon Bielak,621532,656232,null,called_strike,,,,,1,null,R,L,R,HOU,LAA,S,null,null,0,0,2020,0.7,-1.3,-0.38,3.1,null,666176,null,2,1,Top,null,null,,,572863,,null,2.17465568,-115.0505506,2.18088347,5.679583471,23.73847484,-44.00300152,3.14,1.43,null,null,null,77.5,2477,5.4,631426,656232,572863,493329,514888,647351,621043,663656,664702,502210,55.11,null,null,null,null,null,null,null,8,1,Curveball,0,4,4,0,4,0,4,0,Infield shift,Standard
CU,8/25/20,77.4,-1.59,5.66,Cristian Javier,600303,664299,field_out,hit_into_play,,,,,12,Tommy La Stella pops out to first baseman Yuli Gurriel in foul territory.  ,R,L,R,HOU,LAA,X,3,popup,1,2,2020,1.6,-0.5,0.93,2.75,null,null,null,1,1,Top,144.21,195.09,,,455117,,null,2.520248542,-112.564746,1.709447455,12.48548833,23.81571924,-36.89304171,3.32,1.51,47,80.1,77,76.2,2709,5.9,631423,664299,455117,493329,514888,608686,621043,663656,664702,502210,54.64,0.007,0.008,0,1,0,0,3,2,4,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,8/24/20,82.7,0.62,5.82,Framber Valdez,545361,664285,strikeout,called_strike,,,,,6,Mike Trout called out on strikes.  ,R,R,L,HOU,LAA,S,2,null,1,2,2020,-1.3,-1.1,0.57,2.23,null,null,null,2,7,Top,null,null,,,455117,,null,2.346393559,-120.2757408,0.600794254,-12.79749284,26.82025148,-43.46378471,3.42,1.58,null,null,null,81.3,3178,5.7,631439,664285,455117,493329,514888,608686,621043,663656,664702,502210,54.78,null,null,0,1,0,0,null,62,4,Curveball,9,4,4,9,4,9,4,9,Infield shift,Standard
CU,8/24/20,82.2,1.07,5.71,Framber Valdez,545361,664285,null,ball,,,,,14,null,R,R,L,HOU,LAA,B,null,null,0,1,2020,-1.1,-1.2,0.52,1.39,null,null,null,2,7,Top,null,null,,,455117,,null,0.894882044,-119.6676857,-0.72902947,-10.63297168,27.45566297,-44.04517011,3.42,1.58,null,null,null,81,3060,5.9,631439,664285,455117,493329,514888,608686,621043,663656,664702,502210,54.6,null,null,null,null,null,null,null,62,2,Curveball,9,4,4,9,4,9,4,9,Infield shift,Standard
CU,8/24/20,81.3,0.94,5.81,Framber Valdez,545361,664285,null,called_strike,,,,,3,null,R,R,L,HOU,LAA,S,null,null,0,0,2020,-1.3,-1,0.6,2.85,null,null,null,2,7,Top,null,null,,,455117,,null,1.685647732,-118.2578757,1.983075264,-12.25031444,26.31202076,-42.17314581,3.42,1.58,null,null,null,79.8,3021,5.6,631439,664285,455117,493329,514888,608686,621043,663656,664702,502210,54.86,null,null,null,null,null,null,null,62,1,Curveball,9,4,4,9,4,9,4,9,Infield shift,Standard
CU,8/24/20,82.3,1.05,5.72,Framber Valdez,660271,664285,strikeout,called_strike,,,,,9,Shohei Ohtani called out on strikes.  ,R,L,L,HOU,LAA,S,2,null,3,2,2020,-1.1,-1.3,0.56,1.53,null,null,null,1,7,Top,null,null,,,455117,,null,1.030206719,-119.7193484,-0.35459638,-10.61884573,27.38835069,-44.57500821,3.55,1.63,null,null,null,81.4,2981,6.1,631439,664285,455117,493329,514888,608686,621043,663656,664702,502210,54.37,null,null,0,1,0,0,null,61,7,Curveball,9,4,4,9,4,9,4,9,Infield shift,Standard
CU,8/24/20,81.3,1.14,5.64,Framber Valdez,660271,664285,null,ball,,,,,13,null,R,L,L,HOU,LAA,B,null,null,1,0,2020,-1,-1.2,-0.92,0.7,null,null,null,1,7,Top,null,null,,,455117,,null,-2.721389484,-118.2219881,-1.99610321,-8.481096836,26.39233672,-43.34032278,3.55,1.63,null,null,null,80.3,2933,6,631439,664285,455117,493329,514888,608686,621043,663656,664702,502210,54.47,null,null,null,null,null,null,null,61,2,Curveball,9,4,4,9,4,9,4,9,Infield shift,Standard
CU,8/24/20,82.1,1.06,5.76,Framber Valdez,660271,664285,null,ball,,,,,13,null,R,L,L,HOU,LAA,B,null,null,0,0,2020,-1,-1.1,-1.28,1.14,null,null,null,1,7,Top,null,null,,,455117,,null,-3.280172774,-119.5452386,-1.688977978,-9.163271074,25.91698686,-42.56516543,3.55,1.63,null,null,null,81.5,3059,6.1,631439,664285,455117,493329,514888,608686,621043,663656,664702,502210,54.37,null,null,null,null,null,null,null,61,1,Curveball,9,4,4,9,4,9,4,9,Infield shift,Standard
CU,8/24/20,82.5,0.61,5.74,Framber Valdez,621532,664285,strikeout,swinging_strike_blocked,,,,,13,Anthony Bemboom strikes out swinging.  ,R,L,L,HOU,LAA,S,2,null,0,2,2020,-1.3,-1.3,-1.57,-0.06,null,null,null,2,6,Top,null,null,,,455117,,null,-2.489858979,-120.0417771,-3.938450669,-11.45375373,27.52479326,-44.27064097,3.47,1.59,null,null,null,81.5,3210,6,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.49,null,null,0,1,0,0,null,51,3,Curveball,5,4,4,5,4,5,4,5,Infield shift,Standard
CU,8/24/20,80.9,1,5.74,Framber Valdez,621532,664285,null,called_strike,,,,,7,null,R,L,L,HOU,LAA,S,null,null,0,0,2020,-1.4,-1.1,-0.41,2.07,null,null,null,2,6,Top,null,null,,,455117,,null,-0.418801268,-117.7055923,0.592437491,-13.0909341,25.26933074,-42.5184701,3.47,1.59,null,null,null,80.3,3053,6.2,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.33,null,null,null,null,null,null,null,51,1,Curveball,5,4,4,5,4,5,4,5,Infield shift,Standard
CU,8/24/20,83.1,0.78,5.83,Framber Valdez,592743,664285,strikeout,swinging_strike_blocked,,,,,13,"Andrelton Simmons strikes out swinging, catcher Martin Maldonado to first baseman Yuli Gurriel.  ",R,R,L,HOU,LAA,S,2,null,0,2,2020,-1.3,-1.3,-1.02,0.69,null,null,null,1,6,Top,null,null,,,455117,,null,-1.618869371,-120.8654189,-2.512915704,-11.86597121,29.16061936,-44.63536127,3.47,1.59,null,null,null,81.9,3208,6.1,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.44,null,null,0,1,0,0,null,50,3,Curveball,5,4,4,5,4,5,4,5,Standard,Standard
CU,8/24/20,80.1,0.94,5.84,Framber Valdez,592743,664285,null,called_strike,,,,,4,null,R,R,L,HOU,LAA,S,null,null,0,0,2020,-1.3,-1.3,-0.38,2.72,null,null,null,1,6,Top,null,null,,,455117,,null,-0.435814441,-116.4957926,2.326502041,-11.66695823,27.1495417,-44.17992776,3.47,1.59,null,null,null,78.3,3049,5.6,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.87,null,null,null,null,null,null,null,50,1,Curveball,5,4,4,5,4,5,4,5,Infield shift,Standard
CU,8/24/20,80.4,1.06,5.75,Framber Valdez,457708,664285,null,swinging_strike,,,,,13,null,R,R,L,HOU,LAA,S,null,null,2,0,2020,-1.1,-0.9,-1,1.17,null,null,null,0,6,Top,null,null,,,455117,,null,-2.44276792,-117.0380335,-1.823582519,-9.650869328,22.58282944,-40.01975929,3.4,1.59,null,null,null,79.9,2925,6,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.53,null,null,null,null,null,null,null,49,3,Curveball,5,4,4,5,4,5,4,5,Infield shift,Standard
CU,8/24/20,81.6,1.14,5.76,Framber Valdez,457708,664285,null,ball,,,,,13,null,R,R,L,HOU,LAA,B,null,null,1,0,2020,-1,-1,-1.3,0.29,null,null,null,0,6,Top,null,null,,,455117,,null,-3.485336931,-118.728738,-3.822373292,-8.981721577,24.18574654,-40.61707135,3.4,1.59,null,null,null,80.8,3123,5.9,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.58,null,null,null,null,null,null,null,49,2,Curveball,5,4,4,5,4,5,4,5,Infield shift,Standard
CU,8/24/20,81.7,0.85,5.94,Framber Valdez,666176,664285,strikeout,called_strike,,,,,2,Jo Adell called out on strikes.  ,R,R,L,HOU,LAA,S,2,null,0,2,2020,-1.2,-1.2,0.14,3.18,543685,null,405395,2,5,Top,null,null,,,455117,,null,0.711654465,-118.8552807,2.758373311,-11.51941163,24.4883978,-44.60228508,3.49,1.6,null,null,null,80.6,3158,5.7,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.77,null,null,0,1,0,0,null,45,3,Curveball,5,4,4,5,4,5,4,5,Standard,Standard
CU,8/24/20,81.3,0.81,5.85,Framber Valdez,405395,664285,single,hit_into_play_score,,,,,5,Albert Pujols singles on a sharp line drive to left fielder Kyle Tucker.   Mike Trout scores.    Anthony Rendon to 3rd.  Fielding error by left fielder Kyle Tucker.  ,R,R,L,HOU,LAA,X,7,line_drive,0,1,2020,-1.1,-1,0.13,2.56,545361,null,543685,2,5,Top,56.08,103.12,,,455117,,null,0.612207459,-118.3573643,1.145688984,-10.60247854,24.39013465,-41.86092642,3.2,1.57,207,101.1,12,80.3,2939,5.8,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.71,0.921,0.829,0.9,1,1,0,4,44,2,Curveball,5,3,3,5,3,5,3,5,Standard,Standard
CU,8/24/20,81.2,1.06,5.89,Framber Valdez,405395,664285,null,called_strike,,,,,3,null,R,R,L,HOU,LAA,S,null,null,0,0,2020,-1,-1.1,0.48,2.73,545361,null,543685,2,5,Top,null,null,,,455117,,null,0.557452312,-118.177342,1.778851284,-9.173553583,24.96338254,-43.39706529,3.2,1.57,null,null,null,80.3,3003,5.9,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.58,null,null,null,null,null,null,null,44,1,Curveball,5,3,3,5,3,5,3,5,Standard,Standard
CU,8/24/20,81.7,1.02,5.82,Framber Valdez,543685,664285,single,hit_into_play_score,,,,,5,Anthony Rendon singles on a ground ball to center fielder George Springer.   David Fletcher scores.    Mike Trout to 3rd.  ,R,R,L,HOU,LAA,X,8,ground_ball,0,1,2020,-1.3,-1.1,0.05,2.18,null,664058,545361,2,5,Top,134.04,115.5,,,455117,,null,0.268849786,-118.9054395,0.651081742,-11.91775944,26.16416137,-43.1072011,3.26,1.54,114,74.1,10,81.1,2938,6.2,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.28,0.286,0.257,0.9,1,1,0,2,43,2,Curveball,5,2,2,5,2,5,2,5,Infield shift,Standard
CU,8/24/20,81.3,1.02,5.73,Framber Valdez,543685,664285,null,foul,,,,,8,null,R,R,L,HOU,LAA,S,null,null,0,0,2020,-1.2,-1,-0.13,1.72,null,664058,545361,2,5,Top,null,null,,,455117,,null,-0.295739979,-118.342731,-0.328540075,-11.02606462,25.39244599,-41.99921873,3.26,1.54,null,null,null,80.3,2971,5.8,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.66,null,null,null,null,null,null,null,43,1,Curveball,5,2,2,5,2,5,2,5,Infield shift,Standard
CU,8/24/20,83.1,0.93,5.8,Framber Valdez,545361,664285,null,blocked_ball,,,,,14,null,R,R,L,HOU,LAA,B,null,null,2,2,2020,-1.1,-1.4,0.49,0.97,null,664058,null,2,5,Top,null,null,,,455117,,null,1.117507791,-120.9245382,-1.709945356,-10.81368412,27.23669203,-45.83881851,3.42,1.58,null,null,null,82.1,3090,6,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.54,null,null,null,null,null,null,null,42,5,Curveball,5,2,2,5,2,5,2,5,Infield shift,Standard
CU,8/24/20,80.3,1.08,5.7,Framber Valdez,545361,664285,null,called_strike,,,,,6,null,R,R,L,HOU,LAA,S,null,null,0,0,2020,-1.1,-1.2,0.47,2.45,null,664058,null,2,5,Top,null,null,,,455117,,null,0.779664342,-116.888443,1.859648719,-10.34938097,25.07374699,-43.46127115,3.42,1.58,null,null,null,80.8,2896,6.9,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,53.56,null,null,null,null,null,null,null,42,1,Curveball,5,2,2,5,2,5,2,5,Infield shift,Standard
CU,8/24/20,81.1,1.17,5.7,Framber Valdez,664058,664285,single,hit_into_play_no_out,,,,,5,David Fletcher singles on a ground ball to center fielder George Springer.  ,R,R,L,HOU,LAA,X,8,ground_ball,2,1,2020,-1.3,-0.8,-0.15,2.55,null,null,null,1,5,Top,125.32,85.29,,,455117,,null,-0.486460068,-118.1055018,1.08035703,-11.83786513,24.71405137,-40.07300958,3.29,1.49,150,95.5,8,78.7,2953,4.8,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,55.74,0.543,0.489,0.9,1,1,0,4,40,4,Curveball,5,2,2,5,2,5,2,5,Standard,Strategic
CU,8/24/20,83.1,0.83,5.75,Framber Valdez,621532,664285,strikeout,swinging_strike,,,,,13,Anthony Bemboom strikes out swinging.  ,R,L,L,HOU,LAA,S,2,null,1,2,2020,-1.2,-1.1,-1.06,1.25,null,null,null,0,5,Top,null,null,,,455117,,null,-2.020929959,-121.0110661,-1.66776398,-10.85254769,26.7370175,-42.4273976,3.47,1.59,null,null,null,81.9,3239,5.7,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.78,null,null,0,1,0,0,null,39,5,Curveball,5,2,2,5,2,5,2,5,Infield shift,Standard
CU,8/24/20,82,0.88,5.86,Framber Valdez,621532,664285,null,foul,,,,,13,null,R,L,L,HOU,LAA,S,null,null,0,2,2020,-1.2,-1.2,-1.26,1.92,null,null,null,0,5,Top,null,null,,,455117,,null,-2.432208116,-119.3884276,0.037400497,-11.19523358,25.87188565,-43.89410754,3.47,1.59,2,52.9,-76,81.2,3025,6,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.53,null,null,null,null,null,null,null,39,3,Curveball,5,2,2,5,2,5,2,5,Infield shift,Standard
